Iteration,Label,Confidence Score,x_min,y_min,x_max,y_max
203,n/a,n/a,0,0,0,0
204,n/a,n/a,0,0,0,0
205,n/a,n/a,0,0,0,0
206,n/a,n/a,0,0,0,0
207,n/a,n/a,0,0,0,0
208,n/a,n/a,0,0,0,0
209,n/a,n/a,0,0,0,0
210,n/a,n/a,0,0,0,0
211,n/a,n/a,0,0,0,0
212,n/a,n/a,0,0,0,0
213,n/a,n/a,0,0,0,0
214,n/a,n/a,0,0,0,0
215,n/a,n/a,0,0,0,0
216,n/a,n/a,0,0,0,0
217,n/a,n/a,0,0,0,0
218,n/a,n/a,0,0,0,0
219,n/a,n/a,0,0,0,0
220,n/a,n/a,0,0,0,0
221,n/a,n/a,0,0,0,0
222,n/a,n/a,0,0,0,0
223,n/a,n/a,0,0,0,0
224,n/a,n/a,0,0,0,0
225,n/a,n/a,0,0,0,0
226,n/a,n/a,0,0,0,0
227,n/a,n/a,0,0,0,0
228,n/a,n/a,0,0,0,0
229,n/a,n/a,0,0,0,0
230,n/a,n/a,0,0,0,0
231,n/a,n/a,0,0,0,0
232,n/a,n/a,0,0,0,0
233,n/a,n/a,0,0,0,0
234,n/a,n/a,0,0,0,0
235,n/a,n/a,0,0,0,0
236,n/a,n/a,0,0,0,0
237,n/a,n/a,0,0,0,0
238,n/a,n/a,0,0,0,0
239,n/a,n/a,0,0,0,0
240,n/a,n/a,0,0,0,0
241,n/a,n/a,0,0,0,0
242,n/a,n/a,0,0,0,0
243,n/a,n/a,0,0,0,0
244,n/a,n/a,0,0,0,0
245,n/a,n/a,0,0,0,0
246,n/a,n/a,0,0,0,0
247,n/a,n/a,0,0,0,0
248,n/a,n/a,0,0,0,0
249,n/a,n/a,0,0,0,0
250,n/a,n/a,0,0,0,0
251,n/a,n/a,0,0,0,0
252,n/a,n/a,0,0,0,0
253,n/a,n/a,0,0,0,0
254,n/a,n/a,0,0,0,0
255,n/a,n/a,0,0,0,0
256,n/a,n/a,0,0,0,0
257,n/a,n/a,0,0,0,0
258,n/a,n/a,0,0,0,0
259,n/a,n/a,0,0,0,0
260,n/a,n/a,0,0,0,0
261,n/a,n/a,0,0,0,0
262,n/a,n/a,0,0,0,0
263,n/a,n/a,0,0,0,0
264,n/a,n/a,0,0,0,0
265,n/a,n/a,0,0,0,0
266,n/a,n/a,0,0,0,0
267,n/a,n/a,0,0,0,0
268,n/a,n/a,0,0,0,0
269,n/a,n/a,0,0,0,0
270,n/a,n/a,0,0,0,0
271,n/a,n/a,0,0,0,0
272,n/a,n/a,0,0,0,0
273,n/a,n/a,0,0,0,0
274,n/a,n/a,0,0,0,0
275,n/a,n/a,0,0,0,0
276,n/a,n/a,0,0,0,0
277,n/a,n/a,0,0,0,0
278,n/a,n/a,0,0,0,0
279,n/a,n/a,0,0,0,0
280,n/a,n/a,0,0,0,0
281,n/a,n/a,0,0,0,0
282,n/a,n/a,0,0,0,0
283,n/a,n/a,0,0,0,0
284,n/a,n/a,0,0,0,0
285,n/a,n/a,0,0,0,0
286,n/a,n/a,0,0,0,0
287,n/a,n/a,0,0,0,0
288,n/a,n/a,0,0,0,0
289,n/a,n/a,0,0,0,0
290,n/a,n/a,0,0,0,0
291,n/a,n/a,0,0,0,0
292,n/a,n/a,0,0,0,0
293,n/a,n/a,0,0,0,0
294,n/a,n/a,0,0,0,0
295,n/a,n/a,0,0,0,0
296,n/a,n/a,0,0,0,0
297,n/a,n/a,0,0,0,0
298,n/a,n/a,0,0,0,0
299,n/a,n/a,0,0,0,0
300,n/a,n/a,0,0,0,0
301,n/a,n/a,0,0,0,0
302,n/a,n/a,0,0,0,0
303,n/a,n/a,0,0,0,0
304,n/a,n/a,0,0,0,0
305,n/a,n/a,0,0,0,0
306,n/a,n/a,0,0,0,0
307,n/a,n/a,0,0,0,0
308,n/a,n/a,0,0,0,0
309,n/a,n/a,0,0,0,0
310,n/a,n/a,0,0,0,0
311,n/a,n/a,0,0,0,0
312,n/a,n/a,0,0,0,0
313,n/a,n/a,0,0,0,0
314,n/a,n/a,0,0,0,0
315,n/a,n/a,0,0,0,0
316,n/a,n/a,0,0,0,0
317,n/a,n/a,0,0,0,0
318,n/a,n/a,0,0,0,0
319,n/a,n/a,0,0,0,0
320,n/a,n/a,0,0,0,0
321,n/a,n/a,0,0,0,0
322,n/a,n/a,0,0,0,0
323,n/a,n/a,0,0,0,0
324,n/a,n/a,0,0,0,0
325,n/a,n/a,0,0,0,0
326,n/a,n/a,0,0,0,0
327,n/a,n/a,0,0,0,0
328,n/a,n/a,0,0,0,0
329,n/a,n/a,0,0,0,0
330,n/a,n/a,0,0,0,0
331,n/a,n/a,0,0,0,0
332,n/a,n/a,0,0,0,0
333,n/a,n/a,0,0,0,0
334,n/a,n/a,0,0,0,0
335,n/a,n/a,0,0,0,0
336,n/a,n/a,0,0,0,0
337,n/a,n/a,0,0,0,0
338,n/a,n/a,0,0,0,0
339,n/a,n/a,0,0,0,0
340,n/a,n/a,0,0,0,0
341,n/a,n/a,0,0,0,0
342,n/a,n/a,0,0,0,0
343,n/a,n/a,0,0,0,0
344,n/a,n/a,0,0,0,0
345,n/a,n/a,0,0,0,0
346,n/a,n/a,0,0,0,0
347,n/a,n/a,0,0,0,0
348,n/a,n/a,0,0,0,0
349,n/a,n/a,0,0,0,0
350,n/a,n/a,0,0,0,0
351,n/a,n/a,0,0,0,0
352,n/a,n/a,0,0,0,0
353,n/a,n/a,0,0,0,0
354,n/a,n/a,0,0,0,0
355,n/a,n/a,0,0,0,0
356,n/a,n/a,0,0,0,0
357,n/a,n/a,0,0,0,0
358,n/a,n/a,0,0,0,0
359,n/a,n/a,0,0,0,0
360,n/a,n/a,0,0,0,0
361,n/a,n/a,0,0,0,0
362,n/a,n/a,0,0,0,0
363,n/a,n/a,0,0,0,0
364,n/a,n/a,0,0,0,0
365,n/a,n/a,0,0,0,0
366,n/a,n/a,0,0,0,0
367,n/a,n/a,0,0,0,0
368,n/a,n/a,0,0,0,0
369,n/a,n/a,0,0,0,0
370,n/a,n/a,0,0,0,0
371,n/a,n/a,0,0,0,0
372,n/a,n/a,0,0,0,0
373,n/a,n/a,0,0,0,0
374,n/a,n/a,0,0,0,0
375,n/a,n/a,0,0,0,0
376,n/a,n/a,0,0,0,0
377,n/a,n/a,0,0,0,0
378,n/a,n/a,0,0,0,0
379,n/a,n/a,0,0,0,0
380,n/a,n/a,0,0,0,0
381,n/a,n/a,0,0,0,0
382,n/a,n/a,0,0,0,0
383,n/a,n/a,0,0,0,0
384,n/a,n/a,0,0,0,0
385,n/a,n/a,0,0,0,0
386,n/a,n/a,0,0,0,0
387,n/a,n/a,0,0,0,0
388,n/a,n/a,0,0,0,0
389,n/a,n/a,0,0,0,0
390,n/a,n/a,0,0,0,0
391,n/a,n/a,0,0,0,0
392,n/a,n/a,0,0,0,0
393,n/a,n/a,0,0,0,0
394,n/a,n/a,0,0,0,0
395,n/a,n/a,0,0,0,0
396,n/a,n/a,0,0,0,0
397,n/a,n/a,0,0,0,0
398,n/a,n/a,0,0,0,0
399,n/a,n/a,0,0,0,0
400,n/a,n/a,0,0,0,0
401,n/a,n/a,0,0,0,0
402,n/a,n/a,0,0,0,0
403,n/a,n/a,0,0,0,0
404,n/a,n/a,0,0,0,0
405,n/a,n/a,0,0,0,0
406,n/a,n/a,0,0,0,0
407,n/a,n/a,0,0,0,0
408,n/a,n/a,0,0,0,0
409,n/a,n/a,0,0,0,0
410,n/a,n/a,0,0,0,0
411,n/a,n/a,0,0,0,0
412,n/a,n/a,0,0,0,0
413,n/a,n/a,0,0,0,0
414,n/a,n/a,0,0,0,0
415,n/a,n/a,0,0,0,0
416,n/a,n/a,0,0,0,0
417,n/a,n/a,0,0,0,0
418,n/a,n/a,0,0,0,0
419,n/a,n/a,0,0,0,0
420,n/a,n/a,0,0,0,0
421,n/a,n/a,0,0,0,0
422,n/a,n/a,0,0,0,0
423,n/a,n/a,0,0,0,0
424,n/a,n/a,0,0,0,0
425,n/a,n/a,0,0,0,0
426,n/a,n/a,0,0,0,0
427,n/a,n/a,0,0,0,0
428,n/a,n/a,0,0,0,0
429,n/a,n/a,0,0,0,0
430,n/a,n/a,0,0,0,0
431,n/a,n/a,0,0,0,0
432,n/a,n/a,0,0,0,0
433,n/a,n/a,0,0,0,0
434,n/a,n/a,0,0,0,0
435,n/a,n/a,0,0,0,0
436,n/a,n/a,0,0,0,0
437,n/a,n/a,0,0,0,0
438,n/a,n/a,0,0,0,0
439,n/a,n/a,0,0,0,0
440,n/a,n/a,0,0,0,0
441,n/a,n/a,0,0,0,0
442,n/a,n/a,0,0,0,0
443,n/a,n/a,0,0,0,0
444,n/a,n/a,0,0,0,0
445,n/a,n/a,0,0,0,0
446,n/a,n/a,0,0,0,0
447,n/a,n/a,0,0,0,0
448,n/a,n/a,0,0,0,0
449,n/a,n/a,0,0,0,0
450,n/a,n/a,0,0,0,0
451,n/a,n/a,0,0,0,0
452,n/a,n/a,0,0,0,0
453,n/a,n/a,0,0,0,0
454,n/a,n/a,0,0,0,0
455,n/a,n/a,0,0,0,0
456,n/a,n/a,0,0,0,0
457,n/a,n/a,0,0,0,0
458,n/a,n/a,0,0,0,0
459,n/a,n/a,0,0,0,0
460,n/a,n/a,0,0,0,0
461,n/a,n/a,0,0,0,0
462,n/a,n/a,0,0,0,0
463,n/a,n/a,0,0,0,0
464,n/a,n/a,0,0,0,0
465,n/a,n/a,0,0,0,0
466,n/a,n/a,0,0,0,0
467,n/a,n/a,0,0,0,0
468,n/a,n/a,0,0,0,0
469,n/a,n/a,0,0,0,0
470,n/a,n/a,0,0,0,0
471,n/a,n/a,0,0,0,0
472,n/a,n/a,0,0,0,0
473,n/a,n/a,0,0,0,0
474,n/a,n/a,0,0,0,0
475,n/a,n/a,0,0,0,0
476,['wheel'],[0.45859116],[86.2101058959961],[378.8233642578125],[110.31382751464844],[413.0321960449219]
477,['wheel'],[0.54988235],[30.201065063476562],[409.10467529296875],[48.94511032104492],[432.1219482421875]
478,n/a,n/a,0,0,0,0
479,['wheel'],[0.48559967],[36.78658676147461],[412.4517517089844],[52.29536819458008],[437.34197998046875]
480,['wheel'],[0.6081287],[40.43989181518555],[413.0024108886719],[62.44111633300781],[437.8630676269531]
481,['wheel'],[0.53752697],[45.13938522338867],[413.3154602050781],[65.75222778320312],[439.687255859375]
482,['wheel'],[0.53582716],[48.66920471191406],[413.4107971191406],[73.26921081542969],[441.0076904296875]
483,['wheel'],[0.5626571],[52.11710739135742],[416.0329284667969],[70.2389907836914],[441.480224609375]
484,n/a,n/a,0,0,0,0
485,"['wheel', 'wheel']",[0.60346454 0.46538746],"[59.756431579589844, 12.839620590209961]","[416.906005859375, 409.4416809082031]","[78.9822006225586, 43.9847412109375]","[445.98175048828125, 439.76324462890625]"
486,['wheel'],[0.61555016],[64.65541076660156],[416.86541748046875],[83.59137725830078],[446.43048095703125]
487,['wheel'],[0.6104535],[69.33625793457031],[419.54443359375],[88.67044067382812],[448.6242980957031]
488,"['wheel', 'wheel']",[0.5525397  0.48047867],"[74.0949478149414, 153.497314453125]","[421.9284362792969, 393.1644592285156]","[92.07012176513672, 179.36318969726562]","[450.3475036621094, 433.8558044433594]"
489,"['wheel', 'wheel']",[0.5338836 0.4666025],"[80.01785278320312, 157.87893676757812]","[422.18658447265625, 392.4441223144531]","[98.92363739013672, 186.84666442871094]","[454.3645324707031, 435.218505859375]"
490,"['wheel', 'wheel']",[0.59549254 0.5936093 ],"[168.61863708496094, 84.49056243896484]","[395.7043762207031, 421.65594482421875]","[194.8928680419922, 105.47438049316406]","[435.9223327636719, 456.0509033203125]"
491,"['wheel', 'wheel']",[0.6048658 0.508178 ],"[87.40357208251953, 175.0984649658203]","[421.4718017578125, 397.6488037109375]","[112.85291290283203, 203.11627197265625]","[458.3227844238281, 436.9923095703125]"
492,"['wheel', 'wheel']",[0.6460137 0.4909678],"[183.01266479492188, 95.64118194580078]","[398.482177734375, 424.54730224609375]","[213.3833770751953, 119.10765075683594]","[440.25189208984375, 459.9320068359375]"
493,"['wheel', 'wheel']",[0.5992507 0.6178586],"[105.4153823852539, 191.42977905273438]","[427.4566650390625, 400.4823303222656]","[125.87181854248047, 222.73033142089844]","[462.33233642578125, 442.7591247558594]"
494,"['wheel', 'wheel']",[0.5817784 0.5822535],"[112.55396270751953, 199.84796142578125]","[427.5433044433594, 400.8409118652344]","[133.81088256835938, 230.97097778320312]","[464.82537841796875, 446.8645935058594]"
495,"['wheel', 'wheel']",[0.68763   0.6006569],"[118.10888671875, 211.36569213867188]","[428.6163635253906, 402.4020080566406]","[143.30792236328125, 243.17115783691406]","[467.47210693359375, 445.5722351074219]"
496,"['wheel', 'wheel']",[0.58367807 0.5631377 ],"[127.20879364013672, 221.0457763671875]","[431.3755187988281, 403.24908447265625]","[148.1508026123047, 253.96412658691406]","[469.3887023925781, 452.38726806640625]"
497,"['wheel', 'wheel']",[0.5983122 0.5568816],"[231.86129760742188, 135.1657257080078]","[403.28717041015625, 433.0916748046875]","[265.22894287109375, 157.05728149414062]","[454.91156005859375, 472.5796203613281]"
498,['wheel'],[0.45398796],[248.30152893066406],[398.235107421875],[278.9254150390625],[449.6551208496094]
499,"['wheel', 'wheel']",[0.504547   0.46830428],"[154.69973754882812, 262.6018371582031]","[437.7617492675781, 404.115478515625]","[178.8585205078125, 292.2330627441406]","[479.4148254394531, 454.0890808105469]"
500,"['wheel', 'wheel']",[0.5893619 0.4953004],"[273.0029602050781, 163.88278198242188]","[391.9725036621094, 438.91583251953125]","[317.8712158203125, 190.62632751464844]","[459.4676818847656, 483.6675720214844]"
501,"['wheel', 'wheel', 'wheel']",[0.57320064 0.5185462  0.5212275 ],"[174.3870849609375, 285.3657531738281, 111.34635925292969]","[437.86895751953125, 396.32806396484375, 430.3612976074219]","[202.34390258789062, 321.2608642578125, 135.45782470703125]","[487.6255798339844, 459.9776611328125, 467.1481018066406]"
502,"['wheel', 'wheel', 'wheel']",[0.6627965  0.5779718  0.54988235],"[185.69894409179688, 305.948974609375, 113.7987060546875]","[436.78369140625, 405.5993957519531, 424.5433349609375]","[219.81092834472656, 338.2944641113281, 142.09060668945312]","[490.1587829589844, 459.1580810546875, 469.1273193359375]"
503,"['wheel', 'wheel', 'wheel']",[0.70578504 0.6627965  0.630685  ],"[197.50279235839844, 124.66001892089844, 317.691650390625]","[443.07940673828125, 431.394287109375, 411.2288818359375]","[226.4009552001953, 152.14157104492188, 353.1307678222656]","[494.2896728515625, 470.7723693847656, 465.1600341796875]"
504,"['wheel', 'wheel', 'wheel']",[0.68510735 0.6531269  0.648689  ],"[211.34765625, 130.37689208984375, 336.82568359375]","[447.3624267578125, 429.1964111328125, 416.7949523925781]","[251.88571166992188, 161.13487243652344, 371.7786865234375]","[499.1287536621094, 474.42926025390625, 469.6650085449219]"
505,"['wheel', 'wheel', 'wheel']",[0.63522243 0.6270382  0.55278116],"[225.66160583496094, 138.55026245117188, 359.71368408203125]","[448.0828552246094, 427.53790283203125, 416.2777099609375]","[262.6053161621094, 168.87762451171875, 392.3402404785156]","[503.4837646484375, 475.8194580078125, 470.2370300292969]"
506,"['wheel', 'wheel', 'wheel']",[0.6723317 0.6415347 0.6242935],"[240.90635681152344, 146.1309814453125, 381.640625]","[448.66937255859375, 424.0074462890625, 409.20947265625]","[285.4778137207031, 178.11940002441406, 412.84283447265625]","[507.89306640625, 478.7734375, 471.8332214355469]"
507,"['wheel', 'wheel', 'wheel']",[0.68846846 0.67319167 0.5122656 ],"[253.96694946289062, 158.0314178466797, 403.1245422363281]","[452.9061279296875, 424.8124694824219, 377.1517333984375]","[293.0479736328125, 195.246337890625, 441.4243469238281]","[513.4786987304688, 482.78680419921875, 416.81719970703125]"
508,"['wheel', 'wheel']",[0.61970145 0.5559175 ],"[271.169189453125, 167.35055541992188]","[456.6541748046875, 428.58984375]","[312.66876220703125, 196.73562622070312]","[519.7920532226562, 487.1394958496094]"
509,"['wheel', 'wheel']",[0.6001883  0.57892436],"[178.75169372558594, 287.8265380859375]","[434.6802978515625, 460.6014099121094]","[215.21810913085938, 333.4969787597656]","[491.5994567871094, 525.6359252929688]"
510,"['wheel', 'wheel']",[0.6406359  0.68594944],"[191.19390869140625, 306.77923583984375]","[447.2991027832031, 465.1455383300781]","[223.63194274902344, 356.1327819824219]","[494.3590393066406, 533.3877563476562]"
511,"['wheel', 'wheel']",[0.6959583 0.6513549],"[329.277099609375, 204.8268280029297]","[469.19091796875, 446.9846496582031]","[379.97296142578125, 242.89556884765625]","[539.0951538085938, 498.768310546875]"
512,"['wheel', 'wheel']",[0.6893056 0.6315943],"[352.97930908203125, 217.29342651367188]","[480.0027160644531, 452.48211669921875]","[404.5327453613281, 256.18328857421875]","[546.9578247070312, 504.1102294921875]"
513,"['wheel', 'wheel']",[0.648689   0.54455924],"[378.33251953125, 231.66331481933594]","[481.7478942871094, 456.916015625]","[438.7126159667969, 268.0240783691406]","[555.4578247070312, 507.5166015625]"
514,"['wheel', 'wheel']",[0.62977463 0.55012405],"[404.7877502441406, 243.6680450439453]","[493.4512939453125, 448.7728271484375]","[468.7725524902344, 291.21588134765625]","[565.7424926757812, 512.6632080078125]"
515,"['wheel', 'wheel']",[0.68172675 0.59643316],"[441.5020446777344, 272.9114074707031]","[502.45947265625, 458.3871765136719]","[497.1032409667969, 310.15594482421875]","[575.4651489257812, 518.996826171875]"
516,"['wheel', 'wheel']",[0.7033458 0.5192776],"[475.52874755859375, 277.40692138671875]","[504.6089782714844, 462.1684265136719]","[537.8732299804688, 327.75360107421875]","[586.7066040039062, 525.2807006835938]"
517,"['wheel', 'wheel']",[0.61970145 0.7201715 ],"[294.8153991699219, 512.6004028320312]","[464.1591491699219, 510.9610290527344]","[352.4656677246094, 582.9144287109375]","[531.9240112304688, 598.5189819335938]"
518,"['wheel', 'wheel']",[0.6791787  0.55880857],"[552.6845092773438, 314.099365234375]","[522.7308959960938, 463.1711120605469]","[624.395751953125, 380.54583740234375]","[609.5657348632812, 538.6216430664062]"
519,"['wheel', 'wheel']",[0.6714706  0.45181018],"[597.0172729492188, 338.15850830078125]","[533.4050903320312, 473.42767333984375]","[674.2822265625, 404.1421203613281]","[623.9990844726562, 546.1782836914062]"
520,"['wheel', 'wheel']",[0.7295198 0.5285334],"[643.963134765625, 358.8138122558594]","[545.3883666992188, 477.4931640625]","[731.0806274414062, 431.39599609375]","[637.1622314453125, 554.7902221679688]"
521,"['wheel', 'wheel']",[0.7401744 0.5631377],"[694.6444702148438, 392.0846252441406]","[555.7844848632812, 490.3620910644531]","[788.2260131835938, 461.71356201171875]","[653.3201293945312, 566.0858764648438]"
522,"['wheel', 'wheel']",[0.7279754  0.64779824],"[751.7540893554688, 428.8552551269531]","[566.6566772460938, 499.15557861328125]","[849.527587890625, 494.6225280761719]","[667.7706909179688, 574.7249755859375]"
523,"['wheel', 'wheel']",[0.7490872 0.6242935],"[813.02099609375, 467.6452941894531]","[588.28173828125, 510.9615173339844]","[923.7068481445312, 537.9420776367188]","[682.7058715820312, 585.7162475585938]"
524,"['wheel', 'wheel']",[0.7233095  0.75635755],"[504.2306213378906, 880.3779296875]","[516.7576293945312, 599.13232421875]","[586.9063720703125, 1001.0010986328125]","[601.1668701171875, 703.610107421875]"
525,"['wheel', 'wheel']",[0.73105854 0.63793355],"[547.4779052734375, 952.744873046875]","[528.8204345703125, 613.6154174804688]","[625.3071899414062, 1071.04248046875]","[612.5639038085938, 718.8154907226562]"
526,"['wheel', 'wheel', 'wheel']",[0.7577944 0.7620701 0.5435902],"[590.57421875, 1021.8842163085938, 154.3466796875]","[538.5734252929688, 627.811767578125, 363.74444580078125]","[682.1051635742188, 1158.1851806640625, 172.1043243408203]","[625.724853515625, 737.991943359375, 391.6316223144531]"
527,"['wheel', 'wheel', 'wheel']",[0.7745834  0.7592254  0.54939884],"[641.0887451171875, 1101.233154296875, 159.40809631347656]","[553.4572143554688, 642.9996337890625, 364.8243713378906]","[726.6912841796875, 1230.169189453125, 179.17398071289062]","[639.4794311523438, 756.9985961914062, 392.53033447265625]"
528,"['wheel', 'wheel', 'wheel']",[0.7799929  0.74167407 0.5851011 ],"[692.526611328125, 1178.54296875, 167.42153930664062]","[565.7949829101562, 665.9192504882812, 364.02044677734375]","[779.107666015625, 1312.37841796875, 188.9940948486328]","[652.0848388671875, 776.4221801757812, 393.1805419921875]"
